,car_titlem,car_price,car_description,car_location
3122,Hyundai Sonata,6 700 000 ₸,"2016 г., седан, 2 л, газ, КПП типтроник, 54 000 км, белый, багажник, литые диски, ветровики, тонировка, противотуманки...",Ереван
3123,Hyundai Sonata,7 700 000 ₸,"2017 г., седан, 2 л, бензин, КПП типтроник, 55 000 км, белый, металлик, литые диски, тонировка, противотуманки, линзов...",Шымкент
3124,Hyundai Sonata,7 800 000 ₸,"2016 г., седан, 2 л, бензин, КПП типтроник, 25 500 км, белый, литые диски, панорамная крыша, тонировка, биксенон, прот...",Нур-Султан (Астана)
3125,Hyundai Sonata,6 500 000 ₸,"2016 г., седан, 2 л, газ, КПП автомат, 60 000 км, серый, металлик, фаркоп, литые диски, хрустальная оптика, противотум...",Шымкент
3126,Hyundai Sonata,3 000 000 ₸,"2013 г., седан, 2 л, газ, КПП автомат, 148 000 км, серебристый, литые диски, ветровики, противотуманки, обогрев зеркал...",Алматы
3127,Hyundai Sonata,3 700 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 77 800 км, серый, фаркоп, литые диски, тонировка, ветровики, багажник, к...",Нур-Султан (Астана)
3128,Hyundai Sonata,7 500 000 ₸,"2018 г., седан, 2 л, газ, КПП автомат, 26 000 км, серебристый, металлик, литые диски, тонировка, ксенон, противотуманк...",Шымкент
3129,Hyundai Sonata,777 777 ₸,"аварийная
2012 г., седан, 2.4 л, бензин, КПП автомат, Битая спереди",Атырау
3130,Hyundai Sonata,6 300 000 ₸,"2015 г., седан, 2 л, газ, КПП вариатор, 95 000 км, синий, металлик, литые диски, тонировка, противотуманки, кожа, альк...",Шымкент
3131,Hyundai Sonata,3 590 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 89 500 км, белый, металлик, литые диски, тонировка, багажник, ксенон, корр...",Нур-Султан (Астана)
3132,Hyundai Sonata,7 500 000 ₸,"На заказ
2018 г., седан, 2 л, газ, КПП типтроник, 44 000 км, белый, налог уплачен, техосмотр пройден, вложений не требует, Авто...",Алматы
3133,Hyundai Sonata,3 600 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 95 000 км, черный, металлик, Полная комлектация. Учет армения. Все докумен...",Нур-Султан (Астана)
3134,Hyundai Sonata,9 200 000 ₸,"2019 г., седан, 2.4 л, бензин, КПП автомат, 12 100 км, серый, литые диски, тонировка, обогрев зеркал, кожа, аудиосисте...",Уральск
3135,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, 28 699 км, серый, литые диски, тонировка, противотуманки, дневные ходовые ог...",Атырау
3136,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 58 000 км, серый",Шымкент
3137,Hyundai Sonata,8 800 000 ₸,"2019 г., седан, 2 л, бензин, КПП типтроник, 11 000 км, белый, литые диски, тонировка, ветровики, ксенон, биксенон, хру...",Нур-Султан (Астана)
3138,Hyundai Sonata,9 200 000 ₸,"2018 г., седан, 2.4 л, бензин, КПП автомат, 71 000 км, белый, металлик, литые диски, панорамная крыша, тонировка, люк,...",Кокшетау
3139,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2 л, бензин, КПП автомат, 100 500 км, белый, литые диски, тонировка, ветровики, противотуманки, дневны...",Атырау
3140,Hyundai Sonata,4 800 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 84 247 км, белый, литые диски, тонировка, багажник, ксенон, хрустальная оп...",Актау
3141,Hyundai Sonata,4 000 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 143 231 км, белый, литые диски, панорамная крыша, тонировка, спойлер, ветр...",Актобе
3142,Hyundai Sonata,6 700 000 ₸,"2016 г., седан, 2 л, газ, КПП типтроник, 54 000 км, белый, багажник, литые диски, ветровики, тонировка, противотуманки...",Ереван
3143,Hyundai Sonata,7 700 000 ₸,"2017 г., седан, 2 л, бензин, КПП типтроник, 55 000 км, белый, металлик, литые диски, тонировка, противотуманки, линзов...",Шымкент
3144,Hyundai Sonata,7 800 000 ₸,"2016 г., седан, 2 л, бензин, КПП типтроник, 25 500 км, белый, литые диски, панорамная крыша, тонировка, биксенон, прот...",Нур-Султан (Астана)
3145,Hyundai Sonata,6 500 000 ₸,"2016 г., седан, 2 л, газ, КПП автомат, 60 000 км, серый, металлик, фаркоп, литые диски, хрустальная оптика, противотум...",Шымкент
3146,Hyundai Sonata,3 000 000 ₸,"2013 г., седан, 2 л, газ, КПП автомат, 148 000 км, серебристый, литые диски, ветровики, противотуманки, обогрев зеркал...",Алматы
3147,Hyundai Sonata,3 700 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 77 800 км, серый, фаркоп, литые диски, тонировка, ветровики, багажник, к...",Нур-Султан (Астана)
3148,Hyundai Sonata,7 500 000 ₸,"2018 г., седан, 2 л, газ, КПП автомат, 26 000 км, серебристый, металлик, литые диски, тонировка, ксенон, противотуманк...",Шымкент
3149,Hyundai Sonata,777 777 ₸,"аварийная
2012 г., седан, 2.4 л, бензин, КПП автомат, Битая спереди",Атырау
3150,Hyundai Sonata,6 300 000 ₸,"2015 г., седан, 2 л, газ, КПП вариатор, 95 000 км, синий, металлик, литые диски, тонировка, противотуманки, кожа, альк...",Шымкент
3151,Hyundai Sonata,3 590 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 89 500 км, белый, металлик, литые диски, тонировка, багажник, ксенон, корр...",Нур-Султан (Астана)
3152,Hyundai Sonata,7 500 000 ₸,"На заказ
2018 г., седан, 2 л, газ, КПП типтроник, 44 000 км, белый, налог уплачен, техосмотр пройден, вложений не требует, Авто...",Алматы
